,atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,A,CA,DS,FC,FD,FF,FS,G,I,SG,FT,PS,CV,PC,V,DE,GS,DP,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
252,13,110506,15,275,6,7,7.28,6.34,0.33,12.47,True,abel-ferreira,Abel Ferreira,A. Ferreira,Abel Fernando Moreira Ferreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,46.67,33.33,Allianz Parque,2025-07-20 17:30:00,2,3,334029,9,282,4,275,1753043400,26,True,False
253,0,63013,15,275,2,6,0.0,0.0,0.0,7.0,False,marcos-rocha,Marcos Rocha,M. Rocha,Marcos Luis Rocha Aquino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,33.33,Allianz Parque,2025-07-20 17:30:00,2,3,334029,9,282,4,275,1753043400,26,True,False
254,12,124526,15,275,2,7,2.9,6.67,-0.23,9.36,True,giay,Giay,Giay,Agustín Giay,0,0,31,13,0,3,20,0,0,5,0,0,0,0,0,0,0,0,0,0,46.67,33.33,Allianz Parque,2025-07-20 17:30:00,2,3,334029,9,282,4,275,1753043400,26,True,False
255,11,105903,15,2305,4,6,-0.6,2.19,-0.48,3.29,True,jose-aldo,José Aldo,J. Aldo,José Aldo Soares de Oliveira Filho,0,2,14,10,1,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,False
256,1,107236,15,275,2,6,0.0,1.2,0.0,3.77,False,vanderlan,Vanderlan,Vanderlan,Vanderlan Barbosa da Silva,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,33.33,Allianz Parque,2025-07-20 17:30:00,2,3,334029,9,282,4,275,1753043400,26,True,False
257,11,108683,15,275,4,6,0.5,4.27,-0.47,5.71,True,emiliano-martinez,Emiliano Martínez,E. Martínez,Emiliano Martínez Toranza,0,1,24,12,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,33.33,Allianz Parque,2025-07-20 17:30:00,2,3,334029,9,282,4,275,1753043400,26,True,False
258,1,141452,15,275,5,6,0.0,0.5,0.0,1.1,False,thalys,Thalys,Thalys,Thalys Henrique Gomes de Araújo,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,33.33,Allianz Parque,2025-07-20 17:30:00,2,3,334029,9,282,4,275,1753043400,26,True,False
259,10,112869,15,275,4,7,3.0,2.39,-0.42,4.75,True,anibal-moreno,Aníbal Moreno,A. Moreno,Aníbal Ismael Moreno,0,1,14,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,33.33,Allianz Parque,2025-07-20 17:30:00,2,3,334029,9,282,4,275,1753043400,26,True,False
260,8,141451,15,275,4,6,0.0,3.54,-0.23,4.63,True,allan,Allan,Allan,Allan Andrade Elias,0,0,12,3,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,33.33,Allianz Parque,2025-07-20 17:30:00,2,3,334029,9,282,4,275,1753043400,26,True,False
261,11,113103,15,275,5,6,0.0,4.7,0.0,8.42,False,flaco-lopez,Flaco López,F. López,José Manuel Alberto López,0,3,13,14,3,14,16,2,4,0,0,1,0,0,0,0,0,0,0,0,46.67,33.33,Allianz Parque,2025-07-20 17:30:00,2,3,334029,9,282,4,275,1753043400,26,True,False
262,3,118701,15,292,2,6,0.0,0.47,-0.27,1.74,True,kevyson,Kevyson,Kevyson,Kevyson Costa e Silva,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
263,13,77656,15,276,2,7,8.5,2.64,1.3,7.37,True,cedric-soares,Cédric Soares,C. Soares,Cédric Ricardo Alves Soares,1,1,12,6,0,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
264,14,68928,15,276,1,7,10.2,4.48,1.36,10.54,True,rafael,Rafael,Rafael,Rafael Pires Monteiro,0,2,1,0,0,0,5,0,0,3,0,0,0,0,0,49,18,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
265,12,80287,15,276,5,7,20.3,6.91,0.83,12.1,True,luciano,Luciano,Luciano,Luciano da Rocha Neves,2,3,14,11,9,15,19,3,1,0,0,2,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
266,8,80570,15,276,2,7,19.3,5.24,3.33,11.84,True,wendell,Wendell,Wendell,Wendell Nascimento Borges,1,0,12,9,0,2,10,0,0,3,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
267,0,86508,15,276,1,6,0.0,0.0,0.0,5.0,False,jandrei,Jandrei,Jandrei,Jandrei Chitolina Carniel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
268,13,81845,15,276,4,7,-0.4,1.6,-0.23,4.32,True,alisson,Alisson,Alisson,Alisson Euler de Freitas Castro,1,4,6,13,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
269,13,104758,15,276,2,6,0.0,4.7,0.0,8.8,False,enzo-diaz,Enzo Díaz,E. Díaz,Enzo Hernán Díaz,1,3,33,27,1,5,11,0,1,2,0,0,0,3,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
270,11,99889,15,276,3,7,6.2,2.22,0.83,6.43,True,alan-franco,Alan Franco,A. Franco,Alan Javier Franco,0,2,9,12,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
271,10,105300,15,276,3,7,14.2,4.23,1.24,8.58,True,ferraresi,Ferraresi,Ferraresi,Nahuel Adolfo Ferraresi Hernández,0,2,25,11,0,1,5,0,1,2,0,0,0,0,0,0,0,0,0,1,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
272,1,71536,15,276,4,5,0.0,9.6,0.0,10.73,False,luiz-gustavo,Luiz Gustavo,L. Gustavo,Luiz Gustavo Dias,0,0,4,4,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
273,10,101290,15,276,5,6,0.0,5.97,-0.51,9.07,True,ferreira,Ferreira,Ferreira,Aldemir dos Santos Ferreira,2,2,9,5,2,6,17,3,1,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
274,9,104075,15,276,3,6,4.7,1.85,0.7,4.9,True,sabino,Sabino,Sabino,José Sabino Chagas Monteiro,0,2,3,8,2,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
275,0,102909,15,276,4,6,0.0,0.0,0.0,5.0,False,luan-vinicius,Luan Vinícius,L. Vinícius,Luan Vinícius da Silva Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
276,10,107873,15,276,4,7,5.7,2.39,-0.1,5.11,True,bobadilla,Bobadilla,Bobadilla,Damián Josué Bobadilla Benítez,0,1,15,11,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
277,11,97810,15,287,5,2,3.4,3.17,0.37,5.76,True,erick,Erick,Erick,Erick de Arruda Serafim,2,2,4,8,5,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,False
278,13,131617,15,276,5,7,4.4,5.05,-1.47,7.35,True,andre-silva,André Silva,A. Silva,André Oliveira e Silva,2,4,6,14,3,7,12,5,3,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
279,11,106294,15,276,4,7,0.8,1.47,-0.32,3.52,True,marcos-antonio,Marcos Antônio,M. Antônio,Marcos Antônio Silva Santos,0,3,10,12,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
280,7,140542,15,276,5,5,0.0,2.69,0.0,3.62,False,ryan-francisco,Ryan Francisco,R. Francisco,Ryan Francisco Rodrigues dos Santos Silva,0,0,0,4,0,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
281,3,79702,15,292,3,6,0.0,1.37,0.0,3.81,False,antonio-carlos,Antônio Carlos,A. Carlos,Antônio Carlos Cunha Capocasali Júnior,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
282,0,124674,15,276,4,6,0.0,0.0,0.0,2.0,False,felipe-negrucci,Felipe Negrucci,F. Negrucci,Felipe Negrucci Berdague,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
283,2,83048,15,292,3,7,3.1,3.75,0.14,6.37,True,rafael-thyere,Rafael Thyere,R. Thyere,Rafael Thyere de Albuquerque Marques,0,0,2,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
284,0,117818,15,276,1,6,0.0,0.0,0.0,2.0,False,young,Young,Young,Young Navarro Moraes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
285,3,81401,15,292,5,6,0.0,0.87,0.0,6.3,False,goncalo-paciencia,Gonçalo Paciência,G. Paciência,Gonçalo Mendes Paciência,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
286,11,91808,15,292,1,7,0.0,3.19,0.0,5.71,False,caique-franca,Caíque França,C. França,Caíque França Godoy,0,2,2,0,0,0,1,0,0,2,0,0,0,0,0,32,18,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
287,6,118563,15,276,4,6,0.0,-0.23,0.0,1.13,False,rodriguinho,Rodriguinho,Rodriguinho,Rodrigo Huendra Almeida Mendonça,0,3,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
288,7,113359,15,276,4,6,-0.6,0.4,-0.39,4.23,True,pablo-maia,Pablo Maia,P. Maia,Pablo Gonçalves Maia Fortunato,0,2,3,10,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
289,0,106829,15,276,2,6,0.0,0.0,0.0,4.0,False,patryck,Patryck,Patryck,Patryck Lanza dos Reis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
290,0,80076,15,292,5,6,0.0,0.0,0.0,6.0,False,ze-roberto,Zé Roberto,Z. Roberto,José Roberto Assunção de Araújo Filho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
291,7,69138,15,292,5,5,0.0,3.27,0.0,6.43,False,pablo,Pablo,Pablo,Pablo Felipe Teixeira,0,1,5,8,2,5,10,1,6,0,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
292,13,107726,15,292,5,7,4.0,4.76,-0.08,6.76,True,chrystian-barletta,Chrystian Barletta,C. Barletta,Chrystian Amaral Barletta de Almeida,0,0,7,8,13,11,15,2,3,0,2,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
293,0,85931,15,292,4,6,0.0,0.0,0.0,5.0,False,hyoran,Hyoran,Hyoran,Hyoran Kaue Dalmoro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
294,0,97645,15,287,1,6,0.0,0.0,0.0,3.0,False,thiago-couto,Thiago Couto,T. Couto,Thiago Couto Wenceslau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,False
295,6,122755,15,292,3,6,0.0,1.42,0.0,3.6,False,lucas-cunha,Lucas Cunha,L. Cunha,Lucas de Souza Cunha,0,2,4,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
296,10,91639,15,292,2,7,4.6,4.83,0.26,8.04,True,igor-carius,Igor Cariús,I. Cariús,Igor Aquino da Silva,0,1,22,8,4,1,15,0,4,2,0,0,0,1,0,0,0,0,0,1,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
297,6,84523,15,292,5,6,0.5,0.92,-0.28,2.79,True,romarinho,Romarinho,Romarinho,José Romário Silva de Souza,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
298,13,99253,15,292,3,6,0.9,3.05,-0.36,5.55,True,chico,Chico,Chico,Francisco Alves da Silva Neto - Melo,0,1,17,7,1,5,6,0,0,2,0,0,0,1,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
299,0,137375,15,292,5,6,0.0,0.0,0.0,1.0,False,micael,Micael,Micael,Micael de Barros Viturino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
300,0,111465,15,292,3,6,0.0,0.0,0.0,3.0,False,renzo,Renzo,Renzo,Renzo Azevedo Pimentel de Moura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
301,12,80583,15,292,4,7,3.5,2.62,0.16,5.67,True,lucas-lima,Lucas Lima,L. Lima,Lucas Rafael Araújo Lima,2,5,9,16,7,1,18,0,5,0,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
302,8,70696,15,287,6,7,6.6,5.09,0.39,8.82,True,fabio-carille,Fábio Carille,F. Carille,Fábio Luiz Carille de Araújo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,False
303,8,60793,15,267,5,6,0.0,0.66,0.0,2.47,False,alex-teixeira,Alex Teixeira,A. Teixeira,Alex Teixeira Santos,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
304,8,141453,15,292,4,6,0.5,1.21,-0.29,3.66,True,atencio,Atencio,Atencio,Rodrigo Uriel Atencio,0,1,1,3,2,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
305,11,104271,15,292,2,5,0.0,4.79,0.0,5.91,False,hereda,Hereda,Hereda,Diogo Hereda da Silva,1,1,17,12,2,7,18,0,2,2,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
306,11,86686,15,267,4,6,-0.9,1.15,-0.78,3.55,True,tche-tche,Tchê Tchê,T. Tchê,Danilo das Neves Pinheiro,0,0,2,5,1,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
307,10,141160,15,292,4,7,8.7,3.15,0.96,5.95,True,ze-lucas,Zé Lucas,Z. Lucas,José Lucas Gomes da Silva,0,0,15,6,1,4,13,0,2,0,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
308,0,141151,15,292,2,6,0.0,0.0,0.0,3.0,False,felipinho,Felipinho,Felipinho,Felipe Gabriel dos Santos Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
309,0,141158,15,292,4,6,0.0,0.0,0.0,2.0,False,breno,Breno,Breno,Breno José da Silva Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
310,1,86410,15,267,2,6,0.0,1.7,0.0,4.24,False,victor-luis,Victor Luis,V. Luis,Victor Luis Chuab Zamblauskas,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
311,12,101594,15,267,4,6,2.9,2.67,0.27,5.49,True,hugo-moura,Hugo Moura,H. Moura,Hugo Moura Arruda da Silva,1,3,19,22,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
312,13,104250,15,267,3,6,0.0,3.56,-0.53,5.95,True,joao-victor,João Victor,J. Victor,João Victor da Silva Marcelino,0,3,16,10,2,5,8,1,0,2,1,0,0,0,0,0,0,0,0,1,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
313,6,81091,15,267,4,6,0.0,2.02,0.0,4.89,False,jair,Jair,Jair,Jair Rodrigues Júnior,0,2,8,9,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
314,11,93716,15,267,2,6,5.4,7.72,0.44,12.68,True,paulo-henrique,Paulo Henrique,P. Henrique,Paulo Henrique de Oliveira Alves,3,4,38,21,3,4,7,0,1,2,1,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
315,0,101768,15,267,4,6,0.0,0.0,0.0,3.0,False,jean-david,Jean David,J. David,Jean David Meneses Villarroel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
316,0,141145,15,292,1,6,0.0,0.0,0.0,2.0,False,davi,Davi,Davi,Davi Medeiros Serrano Lira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
317,10,115141,15,267,3,6,11.5,2.29,1.97,5.4,True,lucas-freitas,Lucas Freitas,L. Freitas,Lucas de Freitas Molarinho Chagas,0,1,6,9,0,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
318,2,87853,15,267,3,6,0.0,4.0,0.0,6.92,False,mauricio-lemos,Mauricio Lemos,M. Lemos,Paolo Mauricio Lemos Merladett,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
319,5,99213,15,267,2,6,0.0,1.08,0.0,3.54,False,puma-rodriguez,Puma Rodríguez,P. Rodríguez,José Luis Rodríguez Bebanz,0,0,3,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
320,12,122486,15,267,5,6,10.2,5.52,1.46,8.39,True,rayan,Rayan,Rayan,Rayan Vitor Simplício Rocha,0,0,12,7,8,11,20,2,0,0,2,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
321,0,94514,15,267,3,6,0.0,0.0,0.0,4.0,False,lucas-oliveira,Lucas Oliveira,L. Oliveira,Lucas da Cruz Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
322,9,111682,15,267,4,5,0.0,0.85,0.0,3.01,False,adson,Adson,Adson,Adson Ferreira Soares,0,0,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
323,2,90309,15,267,5,6,4.6,2.3,0.74,6.17,True,david,David,David,David Correa da Fonseca,0,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
324,2,112906,15,267,4,6,0.0,0.85,0.0,4.54,False,sforza,Sforza,Sforza,Juan Sebastián Sforza,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
325,0,95936,15,267,1,6,0.0,0.0,0.0,3.0,False,daniel-fuzato,Daniel Fuzato,D. Fuzato,Daniel Cerântula Fuzato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
326,1,122487,15,267,5,5,0.0,-0.3,0.0,1.69,False,gb,GB,GB,Gabriel Souza da Silva,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
327,9,141493,15,267,5,6,0.8,1.02,0.05,3.17,True,loide-augusto,Loide Augusto,L. Augusto,Loide António Augusto,0,1,4,6,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
328,9,118752,15,267,4,6,0.5,1.13,-0.03,3.58,True,mateus-carvalho,Mateus Carvalho,M. Carvalho,Mateus Carvalho dos Santos,0,1,7,7,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
329,13,142279,15,267,5,6,0.2,5.05,-1.06,7.86,True,nuno-moreira,Nuno Moreira,N. Moreira,Nuno Gonçalo Rocha Moreira,1,1,12,6,7,5,19,3,5,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
330,0,121766,15,267,2,6,0.0,0.0,0.0,2.0,False,paulinho-silva,Paulinho Silva,P. Silva,Paulo Ricardo de Souza Babilônia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
331,7,126182,15,267,4,6,0.0,0.69,0.0,4.3,False,paulinho,Paulinho,Paulinho,Paulo Lucas Santos de Paula,0,1,4,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
332,2,130279,15,267,4,6,0.0,0.6,0.0,1.9,False,lukas-zuccarello,Lukas Zuccarello,L. Zuccarello,Lukas Rocha Zuccarello,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
333,5,71680,15,287,2,7,7.0,2.22,0.69,3.45,True,raul-caceres,Raúl Cáceres,R. Cáceres,Raúl Alejandro Cáceres Bogado,0,2,3,6,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,False
334,0,129666,15,267,4,6,0.0,0.0,0.0,2.0,False,jp,JP,JP,João Pedro Murilo de Paula Morais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
335,12,90943,15,287,3,7,6.2,2.52,0.24,4.33,True,ze-marcos,Zé Marcos,Z. Marcos,José Marcos Alves Luis,0,1,7,9,0,0,7,0,1,4,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,False
